the_geom,BoroCode,BoroName,specific_borough,Amount_of_Racks
POINT (-73.8479147076142 40.70998287012218),4,Queens,,
POINT (-73.83567852872056 40.68268576035081),4,Queens,,
POINT (-73.84788947128477 40.709977347255254),4,Queens,,
POINT (-73.95805879868747 40.64548566940136),3,Brooklyn,,
POINT (-73.83592047674082 40.68253239839789),4,Queens,,
POINT (-73.84443976948835 40.679670448870475),4,Queens,,
POINT (-73.84782092614797 40.709982746183236),4,Queens,,
POINT (-73.9301747208264 40.70416365866959),3,Brooklyn,,
POINT (-73.9301747208264 40.70416365866959),3,Brooklyn,,
POINT (-73.95801934845056 40.645186474079104),3,Brooklyn,,
POINT (-73.95502210897249 40.73478011983635),3,Brooklyn,,
POINT (-73.95502210897249 40.73478011983635),3,Brooklyn,,
POINT (-73.95266757554704 40.742533101728284),4,Queens,,
POINT (-73.8353138849606 40.682882863501185),4,Queens,,
POINT (-73.83347833082509 40.67868620054269),4,Queens,,
POINT (-73.84442189646933 40.679604550173345),4,Queens,,
POINT (-73.82673668838814 40.58282804779715),4,Queens,,
POINT (-73.82673668838814 40.58282804779715),4,Queens,,
POINT (-73.83328016362628 40.678636507656506),4,Queens,,
POINT (-73.84440759679876 40.67955238016598),4,Queens,,
POINT (-73.84439686405508 40.6795166836135),4,Queens,,
POINT (-73.85111963770649 40.73173381472779),4,Queens,,
POINT (-73.8443897302478 40.67948373669939),4,Queens,,
POINT (-73.8443897302478 40.67948373669939),4,Queens,,
POINT (-73.96147093020075 40.777205244358264),1,Manhattan,,
POINT (-73.96501643794574 40.763715979839404),1,Manhattan,,
POINT (-73.96501643794574 40.763715979839404),1,Manhattan,,
POINT (-73.96262225433132 40.758741752862996),1,Manhattan,,
POINT (-73.93002317734664 40.7042239513648),3,Brooklyn,,
POINT (-73.93002317734664 40.7042239513648),3,Brooklyn,,
POINT (-73.95504366819236 40.73491462092751),3,Brooklyn,,
POINT (-73.95258815186997 40.74257698498787),4,Queens,,
POINT (-73.95258815186997 40.74257698498787),4,Queens,,
POINT (-73.95258815186997 40.74257698498787),4,Queens,,
POINT (-73.95258815186997 40.74257698498787),4,Queens,,
POINT (-73.90168589612897 40.85800725790201),2,Bronx,,
POINT (-73.94955446845992 40.80284467193219),1,Manhattan,,
POINT (-73.94095427845225 40.8150134369688),1,Manhattan,,
POINT (-73.95737406367672 40.809168929400336),1,Manhattan,,
POINT (-73.99745663301427 40.72146033946309),1,Manhattan,,
POINT (-73.99972942141785 40.72347227457969),1,Manhattan,,
POINT (-74.00133471145372 40.716206889747774),1,Manhattan,,
POINT (-74.00339288227471 40.68448833001344),3,Brooklyn,,
POINT (-74.00339288227471 40.68448833001344),3,Brooklyn,,
POINT (-73.94955446845992 40.80284467193219),1,Manhattan,,
POINT (-73.99745663301427 40.72146033946309),1,Manhattan,,
POINT (-73.9946158454553 40.741211497861286),1,Manhattan,,
POINT (-73.90534052358267 40.85303965703174),2,Bronx,,
POINT (-73.92868383581856 40.7054033779512),3,Brooklyn,,
POINT (-73.92868383581856 40.7054033779512),3,Brooklyn,,
POINT (-73.92868383581856 40.7054033779512),3,Brooklyn,,
POINT (-73.97572358430226 40.67409685144261),3,Brooklyn,,
POINT (-73.95650654000907 40.72709811982959),3,Brooklyn,,
POINT (-73.95650654000907 40.72709811982959),3,Brooklyn,,
POINT (-73.92494417367145 40.861894760662025),1,Manhattan,,
POINT (-73.92704948453401 40.860759804906756),1,Manhattan,,
POINT (-73.95252798738642 40.81688519280025),1,Manhattan,,
POINT (-74.11782609376209 40.63451144482215),5,Staten Island,,
POINT (-73.87000850295709 40.6743580956792),3,Brooklyn,,
POINT (-73.87000850295709 40.6743580956792),3,Brooklyn,,
POINT (-73.96492612409253 40.76384221027733),1,Manhattan,,
POINT (-73.96492612409253 40.76384221027733),1,Manhattan,,
POINT (-73.9580266745536 40.644997086085795),3,Brooklyn,,
POINT (-73.83493839411844 40.683090928120635),4,Queens,,
POINT (-73.84703489830807 40.7098526996967),4,Queens,,
POINT (-73.84703489830807 40.7098526996967),4,Queens,,
POINT (-73.83288379454142 40.67855084467361),4,Queens,,
POINT (-73.85712638996453 40.743914417249464),4,Queens,,
POINT (-73.83285857135151 40.67854531848955),4,Queens,,
POINT (-73.95474024094588 40.68758381588361),3,Brooklyn,,
POINT (-73.95799431588597 40.64488179354127),3,Brooklyn,,
POINT (-73.84503515570981 40.719794310580724),4,Queens,,
POINT (-73.84503515570981 40.719794310580724),4,Queens,,
POINT (-73.86257965512259 40.75775734156344),4,Queens,,
POINT (-73.8466779343123 40.70979732957509),4,Queens,,
POINT (-73.83281173026171 40.67853427134359),4,Queens,,
POINT (-73.8562823270132 40.74372672420784),4,Queens,,
POINT (-73.85711556939955 40.74391165907776),4,Queens,,
POINT (-73.84501704794931 40.719824478544574),4,Queens,,
POINT (-73.83453762813242 40.68331267992917),4,Queens,,
POINT (-73.84501704794931 40.719824478544574),4,Queens,,
POINT (-73.95472190215243 40.67741991488909),3,Brooklyn,,
POINT (-73.85627871820626 40.74372671970456),4,Queens,,
POINT (-73.84184677056244 40.6799853084742),4,Queens,,
POINT (-73.85627871820626 40.74372671970456),4,Queens,,
POINT (-73.84498454842222 40.71983815858114),4,Queens,,
POINT (-73.95924734156071 40.68189009827407),3,Brooklyn,,
POINT (-73.95253760983104 40.742604411625315),4,Queens,,
POINT (-73.95253760983104 40.742604411625315),4,Queens,,
POINT (-73.95253760983104 40.742604411625315),4,Queens,,
POINT (-73.95253760983104 40.742604411625315),4,Queens,,
POINT (-73.95253760983104 40.742604411625315),4,Queens,,
POINT (-73.95253760983104 40.742604411625315),4,Queens,,
POINT (-73.95253760983104 40.742604411625315),4,Queens,,
POINT (-73.95253760983104 40.742604411625315),4,Queens,,
POINT (-73.95253760983104 40.742604411625315),4,Queens,,
POINT (-73.95253760983104 40.742604411625315),4,Queens,,
POINT (-73.95253760983104 40.742604411625315),4,Queens,,
POINT (-73.96249945136329 40.75887620516086),1,Manhattan,,
POINT (-73.96136612172957 40.77737812734473),1,Manhattan,,
POINT (-73.95466783126665 40.67740891452241),3,Brooklyn,,
POINT (-73.95233185881192 40.742675690033465),4,Queens,,
POINT (-73.95233185881192 40.742675690033465),4,Queens,,
POINT (-73.828541714378 40.58229826322238),4,Queens,,
POINT (-73.828541714378 40.58229826322238),4,Queens,,
POINT (-74.11794499557342 40.63451406770389),5,Staten Island,,
POINT (-73.89193513847901 40.82527610322576),2,Bronx,,
POINT (-73.96056012996884 40.772662395116676),1,Manhattan,,
POINT (-73.96056012996884 40.772662395116676),1,Manhattan,,
POINT (-73.95798357635559 40.6447692536662),3,Brooklyn,,
POINT (-73.87473409142662 40.65743353041919),3,Brooklyn,,
POINT (-73.87473409142662 40.65743353041919),3,Brooklyn,,
POINT (-73.87473409142662 40.65743353041919),3,Brooklyn,,
POINT (-73.87473409142662 40.65743353041919),3,Brooklyn,,
POINT (-73.87473409142662 40.65743353041919),3,Brooklyn,,
POINT (-73.87473409142662 40.65743353041919),3,Brooklyn,,
POINT (-73.87473409142662 40.65743353041919),3,Brooklyn,,
POINT (-73.87473409142662 40.65743353041919),3,Brooklyn,,
POINT (-73.96469853327254 40.76415504166289),1,Manhattan,,
POINT (-73.95461015517664 40.677397912708095),3,Brooklyn,,
POINT (-73.96469853327254 40.76415504166289),1,Manhattan,,
POINT (-73.96469853327254 40.76415504166289),1,Manhattan,,
POINT (-73.96469853327254 40.76415504166289),1,Manhattan,,
POINT (-73.96057456498696 40.772673378990014),1,Manhattan,,
POINT (-73.96057456498696 40.772673378990014),1,Manhattan,,
POINT (-73.96233325964175 40.759136902033646),1,Manhattan,,
POINT (-74.09256603373838 40.600729671949814),5,Staten Island,,
POINT (-73.95510116665173 40.7352632272981),3,Brooklyn,,
POINT (-73.95799446103614 40.644651231229965),3,Brooklyn,,
POINT (-73.95455608432718 40.67738691228887),3,Brooklyn,,
POINT (-73.95507951468372 40.73526596360253),3,Brooklyn,,
POINT (-73.95507951468372 40.73526596360253),3,Brooklyn,,
POINT (-73.95446955901221 40.67738687808181),3,Brooklyn,,
POINT (-73.98477174698465 40.692145281864335),3,Brooklyn,,
POINT (-73.95585154858193 40.7300539725532),3,Brooklyn,,
POINT (-73.99254885452957 40.73419305025308),1,Manhattan,,
POINT (-73.98364920403871 40.72591120378222),1,Manhattan,,
POINT (-73.97845811996673 40.67935638303844),3,Brooklyn,,
POINT (-73.9788007992367 40.72417847119551),1,Manhattan,,
POINT (-73.99254885452957 40.73419305025308),1,Manhattan,,
POINT (-73.97248308109559 40.78662558543177),1,Manhattan,,
POINT (-73.9773885672099 40.63318896280805),3,Brooklyn,,
POINT (-74.01334918292575 40.70850706638685),1,Manhattan,,
POINT (-74.01334918292575 40.70850706638685),1,Manhattan,,
POINT (-74.01334918292575 40.70850706638685),1,Manhattan,,
POINT (-73.92694255187146 40.701405907320776),3,Brooklyn,,
POINT (-73.99243264211675 40.677225462169815),3,Brooklyn,,
POINT (-73.94963206479328 40.724163916494184),3,Brooklyn,,
POINT (-73.94963206479328 40.724163916494184),3,Brooklyn,,
POINT (-73.94963206479328 40.724163916494184),3,Brooklyn,,
POINT (-73.95075635934333 40.72595947436004),3,Brooklyn,,
POINT (-73.97581377410577 40.67392120426908),3,Brooklyn,,
POINT (-73.97845811996673 40.67935638303844),3,Brooklyn,,
POINT (-73.92494413340226 40.86193044165647),1,Manhattan,,
POINT (-73.99556139368961 40.7400999134192),1,Manhattan,,
POINT (-73.97845811996673 40.67935638303844),3,Brooklyn,,
POINT (-74.00824260691576 40.71507576145342),1,Manhattan,,
POINT (-73.99199908798758 40.74505674058647),1,Manhattan,,
POINT (-73.95449840827465 40.67737591041851),3,Brooklyn,,
POINT (-73.96124687333027 40.777545516814165),1,Manhattan,,
POINT (-73.84469117581145 40.72033731004524),4,Queens,,
POINT (-73.84469117581145 40.72033731004524),4,Queens,,
POINT (-73.83422353028355 40.683479658903536),4,Queens,,
POINT (-73.8442438221045 40.678665595314314),4,Queens,,
POINT (-73.83448352465608 40.68332083643274),4,Queens,,
POINT (-73.83192168214454 40.67835181957498),4,Queens,,
POINT (-73.83433189438101 40.68340021659783),4,Queens,,
POINT (-73.8456167251921 40.72102474516061),4,Queens,,
POINT (-73.83190727491115 40.678346308981425),4,Queens,,
POINT (-73.95939132738599 40.78292455983445),1,Manhattan,,
POINT (-73.95511553904959 40.73535380959287),3,Brooklyn,,
POINT (-73.93104297542291 40.69462611469537),3,Brooklyn,,
POINT (-73.95939132738599 40.78292455983445),1,Manhattan,,
POINT (-73.95939132738599 40.78292455983445),1,Manhattan,,
POINT (-73.95939132738599 40.78292455983445),1,Manhattan,,
POINT (-73.95939132738599 40.78292455983445),1,Manhattan,,
POINT (-73.95939132738599 40.78292455983445),1,Manhattan,,
POINT (-73.95939132738599 40.78292455983445),1,Manhattan,,
POINT (-73.95939132738599 40.78292455983445),1,Manhattan,,
POINT (-73.95939132738599 40.78292455983445),1,Manhattan,,
POINT (-73.95939132738599 40.78292455983445),1,Manhattan,,
POINT (-73.95939132738599 40.78292455983445),1,Manhattan,,
POINT (-73.8445898691045 40.720463432201186),4,Queens,,
POINT (-73.8445898691045 40.720463432201186),4,Queens,,
POINT (-73.84596852442367 40.7217800264249),4,Queens,,
POINT (-73.84423310882414 40.678621664451214),4,Queens,,
POINT (-73.84457176736163 40.72049085534315),4,Queens,,
POINT (-73.84455366560388 40.72051827848219),4,Queens,,
POINT (-73.84585314295431 40.72175242443379),4,Queens,,
POINT (-73.83186403246752 40.678338010579026),4,Queens,,
POINT (-73.84555657151041 40.70962016581122),4,Queens,,
POINT (-73.83417665137473 40.68348233612807),4,Queens,,
POINT (-73.84452106959608 40.7205731296232),4,Queens,,
POINT (-73.84452106959608 40.7205731296232),4,Queens,,
POINT (-73.8446006533446 40.72047991530425),4,Queens,,
POINT (-73.9548876517107 40.68821517070928),3,Brooklyn,,
POINT (-73.96224657990145 40.75922196056225),1,Manhattan,,
POINT (-73.96557123877203 40.758907356279764),1,Manhattan,,
POINT (-73.96557123877203 40.758907356279764),1,Manhattan,,
POINT (-73.96557123877203 40.758907356279764),1,Manhattan,,
POINT (-73.834169433459 40.68348507049768),4,Queens,,
POINT (-73.85573775258636 40.74356135757585),4,Queens,,
POINT (-73.85571972048469 40.74355584549112),4,Queens,,
POINT (-73.84448486597927 40.72062797588171),4,Queens,,
POINT (-73.85570529718333 40.743550337924894),4,Queens,,
POINT (-73.83386972755784 40.68366304833091),4,Queens,,
POINT (-73.83375060054902 40.68372051647949),4,Queens,,
POINT (-73.84524288591209 40.709567594053),4,Queens,,
POINT (-73.96221043667532 40.75930429087453),1,Manhattan,,
POINT (-73.96464075417805 40.76419345025864),1,Manhattan,,
POINT (-73.95512272433882 40.73540047311292),3,Brooklyn,,
POINT (-73.96552789191311 40.75896772757156),1,Manhattan,,
POINT (-73.96552789191311 40.75896772757156),1,Manhattan,,
POINT (-73.96552789191311 40.75896772757156),1,Manhattan,,
POINT (-73.96552789191311 40.75896772757156),1,Manhattan,,
POINT (-73.84419753692778 40.67841575834757),4,Queens,,
POINT (-73.96216708963004 40.75935917142181),1,Manhattan,,
POINT (-73.96216708963004 40.75935917142181),1,Manhattan,,
POINT (-73.95431094995288 40.67735662274953),3,Brooklyn,,
POINT (-73.9309420599977 40.69457115891424),3,Brooklyn,,
POINT (-73.96449623299384 40.76442670843142),1,Manhattan,,
POINT (-73.96449623299384 40.76442670843142),1,Manhattan,,
POINT (-73.96449623299384 40.76442670843142),1,Manhattan,,
POINT (-73.961040901628 40.77782540994727),1,Manhattan,,
POINT (-73.961040901628 40.77782540994727),1,Manhattan,,
POINT (-73.84417973384829 40.6783196662974),4,Queens,,
POINT (-73.96819108984513 40.63953547900327),3,Brooklyn,,
POINT (-73.92906700674904 40.70459939914268),3,Brooklyn,,
POINT (-73.90522221350764 40.82698676835712),2,Bronx,,
POINT (-73.96816587153688 40.63952723768233),3,Brooklyn,,
POINT (-73.95427491469185 40.67733190551364),3,Brooklyn,,
POINT (-73.95780535639908 40.681568439840994),3,Brooklyn,,
POINT (-73.95780535639908 40.681568439840994),3,Brooklyn,,
POINT (-73.95780535639908 40.681568439840994),3,Brooklyn,,
POINT (-73.95795502022897 40.644338311963686),3,Brooklyn,,
POINT (-73.95795502022897 40.644338311963686),3,Brooklyn,,
POINT (-73.95795502022897 40.644338311963686),3,Brooklyn,,
POINT (-73.95511544660398 40.735491046966914),3,Brooklyn,,
POINT (-73.96453598756425 40.76434163383907),1,Manhattan,,
POINT (-73.95873543058696 40.68178286990411),3,Brooklyn,,
POINT (-73.95873543058696 40.68178286990411),3,Brooklyn,,
POINT (-73.95873543058696 40.68178286990411),3,Brooklyn,,
POINT (-73.95873543058696 40.68178286990411),3,Brooklyn,,
POINT (-73.95873543058696 40.68178286990411),3,Brooklyn,,
POINT (-73.95873543058696 40.68178286990411),3,Brooklyn,,
POINT (-73.96453598756425 40.76434163383907),1,Manhattan,,
POINT (-73.94279025772217 40.70488974820551),3,Brooklyn,,
POINT (-74.00589605142882 40.73515105927371),1,Manhattan,,
POINT (-73.95635311476535 40.729988289756086),3,Brooklyn,,
POINT (-73.99743436607733 40.737599501784096),1,Manhattan,,
POINT (-73.98987022422693 40.71881397406718),1,Manhattan,,
POINT (-73.97840065003602 40.689819442802374),3,Brooklyn,,
POINT (-73.98705637013357 40.71895367456019),1,Manhattan,,
POINT (-73.99981598780565 40.73027103756477),1,Manhattan,,
POINT (-73.99299234871364 40.7373056283182),1,Manhattan,,
POINT (-73.97840065003602 40.689819442802374),3,Brooklyn,,
POINT (-73.99254163363752 40.734231476262),1,Manhattan,,
POINT (-73.94158567466421 40.67600867093601),3,Brooklyn,,
POINT (-73.94128354569767 40.70387342651494),3,Brooklyn,,
POINT (-73.97840065003602 40.689819442802374),3,Brooklyn,,
POINT (-73.99981598780565 40.73027103756477),1,Manhattan,,
POINT (-73.99981598780565 40.73027103756477),1,Manhattan,,
POINT (-73.99981598780565 40.73027103756477),1,Manhattan,,
POINT (-73.99981598780565 40.73027103756477),1,Manhattan,,
POINT (-73.99467719096616 40.74123620342341),1,Manhattan,,
POINT (-73.93631676248297 40.82134029214751),1,Manhattan,,
POINT (-73.978222871895 40.637951330316376),3,Brooklyn,,
POINT (-74.00293351525465 40.73340002074334),1,Manhattan,,
POINT (-73.92920494039089 40.70037528810069),3,Brooklyn,,
POINT (-73.95587914436328 40.715622043466965),3,Brooklyn,,
POINT (-73.97575965469396 40.674041963652044),3,Brooklyn,,
POINT (-73.93680515616133 40.820670849111494),1,Manhattan,,
POINT (-73.9426768206708 40.79905922257558),1,Manhattan,,
POINT (-73.99502707733076 40.69498427238581),3,Brooklyn,,
POINT (-73.94128354569767 40.70387342651494),3,Brooklyn,,
POINT (-73.95422084395116 40.67732090493679),3,Brooklyn,,
POINT (-73.97642884665223 40.626851052276415),3,Brooklyn,,
POINT (-73.97642884665223 40.626851052276415),3,Brooklyn,,
POINT (-73.97642884665223 40.626851052276415),3,Brooklyn,,
POINT (-73.83103529860746 40.678147407203646),4,Queens,,
POINT (-73.83344381159074 40.68384633321221),4,Queens,,
POINT (-73.83344381159074 40.68384633321221),4,Queens,,
POINT (-73.83327057292047 40.683914701612665),4,Queens,,
POINT (-73.8319536195856 40.67998500888636),4,Queens,,
POINT (-73.94164602040527 40.67296474514854),3,Brooklyn,,
POINT (-73.8319500280632 40.6799795140954),4,Queens,,
POINT (-73.84244903341985 40.719593177178794),4,Queens,,
POINT (-73.83195004189653 40.67997402457007),4,Queens,,
POINT (-73.83339693925036 40.68384626535751),4,Queens,,
POINT (-73.8583025678039 40.750843624746494),4,Queens,,
POINT (-73.8583025678039 40.750843624746494),4,Queens,,
POINT (-73.8583025678039 40.750843624746494),4,Queens,,
POINT (-73.84337824904752 40.72177653193354),4,Queens,,
POINT (-73.83291688217982 40.68405142715719),4,Queens,,
POINT (-73.83291688217982 40.68405142715719),4,Queens,,
POINT (-73.83291688217982 40.68405142715719),4,Queens,,
POINT (-73.8303360231349 40.58172451765179),4,Queens,,
POINT (-73.95072467983674 40.66145739387512),3,Brooklyn,,
POINT (-73.90518965446995 40.82701418960362),2,Bronx,,
POINT (-73.83337889771065 40.68385172877732),4,Queens,,
POINT (-73.84077884855957 40.71804283295608),4,Queens,,
POINT (-73.9764072307301 40.62685379262717),3,Brooklyn,,
POINT (-73.84274539260906 40.720891855565995),4,Queens,,
POINT (-73.95514061461482 40.73562554943295),3,Brooklyn,,
POINT (-73.95760347632667 40.6815271941214),3,Brooklyn,,
POINT (-73.87318249540147 40.667864745546304),3,Brooklyn,,
POINT (-73.95514061461482 40.73562554943295),3,Brooklyn,,
POINT (-73.79073393451733 40.69587831163099),4,Queens,,
POINT (-73.79073393451733 40.69587831163099),4,Queens,,
POINT (-73.95826317609323 40.68168388794822),3,Brooklyn,,
POINT (-73.84206787733011 40.72059174868935),4,Queens,,
POINT (-73.89191284382666 40.82565485351254),2,Bronx,,
POINT (-73.93079071566346 40.6944612774567),3,Brooklyn,,
